o_zone_id,o_zone_name,d_zone_id,d_zone_name,dist_km,volume,geometry
24,C4,37,D7,6.94886030955151,0.5061923083727947,"LINESTRING (-76.514142945 42.489008325, -76.43229337500001 42.472837855)"
24,C4,43,E3,4.235508435053673,1.9985552761967769,"LINESTRING (-76.514142945 42.489008325, -76.541426135 42.456667384999996)"
24,C4,44,E4,3.596148450496795,2.7889162055748016,"LINESTRING (-76.514142945 42.489008325, -76.514142945 42.456667384999996)"
24,C4,45,E5,4.235508435053673,12.70510139867951,"LINESTRING (-76.514142945 42.489008325, -76.486859755 42.456667384999996)"
24,C4,46,E6,5.741191101306225,1.7685061279991263,"LINESTRING (-76.514142945 42.489008325, -76.45957656499998 42.456667384999996)"
24,C4,47,E7,7.6156098102006,2.6067007345096926,"LINESTRING (-76.514142945 42.489008325, -76.43229337500001 42.456667384999996)"
24,C4,53,F3,5.840049608657246,0.9314856326365097,"LINESTRING (-76.514142945 42.489008325, -76.541426135 42.440496915)"
24,C4,54,F4,5.394222677123381,5.420556619812507,"LINESTRING (-76.514142945 42.489008325, -76.514142945 42.440496915)"
24,C4,55,F5,5.840049608657246,22.937833703674052,"LINESTRING (-76.514142945 42.489008325, -76.486859755 42.440496915)"
24,C4,56,F6,7.009408129045832,2.009397330286353,"LINESTRING (-76.514142945 42.489008325, -76.45957656499998 42.440496915)"
24,C4,57,F7,8.612462215333547,0.5750593216841443,"LINESTRING (-76.514142945 42.489008325, -76.43229337500001 42.440496915)"
24,C4,63,G3,7.532527378456192,0.5644400067674185,"LINESTRING (-76.514142945 42.489008325, -76.541426135 42.424326445000005)"
24,C4,64,G4,7.19229690172801,0.9818440375869626,"LINESTRING (-76.514142945 42.489008325, -76.514142945 42.424326445000005)"
24,C4,65,G5,7.532527378456192,3.1044200372208017,"LINESTRING (-76.514142945 42.489008325, -76.486859755 42.424326445000005)"
24,C4,66,G6,8.471627361002929,3.2609607525409463,"LINESTRING (-76.514142945 42.489008325, -76.45957656499998 42.424326445000005)"
24,C4,67,G7,9.839595392105418,0.281816443124067,"LINESTRING (-76.514142945 42.489008325, -76.43229337500001 42.424326445000005)"
24,C4,72,H2,10.043469457948733,0.06868115934992684,"LINESTRING (-76.514142945 42.489008325, -76.568709325 42.408155975)"
24,C4,73,H3,9.264874504035982,0.5299412179171985,"LINESTRING (-76.514142945 42.489008325, -76.541426135 42.408155975)"
24,C4,74,H4,8.990371127535242,0.7051749711779887,"LINESTRING (-76.514142945 42.489008325, -76.514142945 42.408155975)"
24,C4,75,H5,9.264874504035982,1.059882435834397,"LINESTRING (-76.514142945 42.489008325, -76.486859755 42.408155975)"
24,C4,76,H6,10.043469457948733,0.34340579674963423,"LINESTRING (-76.514142945 42.489008325, -76.45957656499998 42.408155975)"
24,C4,77,H7,11.221715956558189,0.05928355998216854,"LINESTRING (-76.514142945 42.489008325, -76.43229337499999 42.408155975)"
24,C4,85,I5,11.018301684520598,0.06080778668477094,"LINESTRING (-76.514142945 42.489008325, -76.486859755 42.39198550499999)"
25,C5,22,C2,6.711329664414057,0.5582206335780462,"LINESTRING (-76.486859755 42.489008325, -76.568709325 42.489008325)"
25,C5,24,C4,2.2371099627144027,9.893573127935172,"LINESTRING (-76.486859755 42.489008325, -76.514142945 42.489008325)"
25,C5,26,C6,2.2371099627144027,5.936143876761102,"LINESTRING (-76.486859755 42.489008325, -76.45957656499998 42.489008325)"
