start_time,end_time,link_id,tmc_corridor_name,link_type_name,from_node_id,to_node_id,meso_link_id,from_cell_code,lanes,length,free_speed,FFTT,time_period,inflow_volume,outflow_volume,CA,CD,density,queue_length_in_process,queue_ratio,discharge_cap,TD_free_flow_travel_time,waiting_time_in_sec,speed,geometry,notes
2024-01-01 08:00:00,2024-01-01 09:00:00,858,network_wide,tertiary,643,642,-1,,0,0.061,40.000,0.092,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2400.000,0.092,0.000,40.000,"LINESTRING (-76.4961050 42.4484660, -76.4962120 42.4484630, -76.4962352 42.4484623, -76.4972010 42.4484349, -76.4973050 42.4484320)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,859,network_wide,residential,644,645,-1,,0,0.080,30.000,0.161,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.161,0.000,30.000,"LINESTRING (-76.4683120 42.4531300, -76.4682260 42.4531029, -76.4681512 42.4530696, -76.4679771 42.4529556, -76.4678930 42.4528908, -76.4678360 42.4528260, -76.4677990 42.4527850, -76.4677129 42.4526764, -76.4675432 42.4524989, -76.4674794 42.4524416, -76.4673882 42.4523928, -76.4672812 42.4523463, -76.4672202 42.4523240)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,859,network_wide,residential,644,645,-1,,0,0.080,30.000,0.161,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.161,0.000,30.000,"LINESTRING (-76.4683120 42.4531300, -76.4682260 42.4531029, -76.4681512 42.4530696, -76.4679771 42.4529556, -76.4678930 42.4528908, -76.4678360 42.4528260, -76.4677990 42.4527850, -76.4677129 42.4526764, -76.4675432 42.4524989, -76.4674794 42.4524416, -76.4673882 42.4523928, -76.4672812 42.4523463, -76.4672202 42.4523240)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,860,network_wide,residential,645,644,-1,,0,0.080,30.000,0.161,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.161,0.000,30.000,"LINESTRING (-76.4672202 42.4523240, -76.4672812 42.4523463, -76.4673882 42.4523928, -76.4674794 42.4524416, -76.4675432 42.4524989, -76.4677129 42.4526764, -76.4677990 42.4527850, -76.4678360 42.4528260, -76.4678930 42.4528908, -76.4679771 42.4529556, -76.4681512 42.4530696, -76.4682260 42.4531029, -76.4683120 42.4531300)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,860,network_wide,residential,645,644,-1,,0,0.080,30.000,0.161,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.161,0.000,30.000,"LINESTRING (-76.4672202 42.4523240, -76.4672812 42.4523463, -76.4673882 42.4523928, -76.4674794 42.4524416, -76.4675432 42.4524989, -76.4677129 42.4526764, -76.4677990 42.4527850, -76.4678360 42.4528260, -76.4678930 42.4528908, -76.4679771 42.4529556, -76.4681512 42.4530696, -76.4682260 42.4531029, -76.4683120 42.4531300)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,861,network_wide,residential,646,647,-1,,0,0.100,30.000,0.200,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.200,0.000,30.000,"LINESTRING (-76.5210952 42.4489627, -76.5211069 42.4490292, -76.5211344 42.4491036, -76.5212563 42.4492845, -76.5214006 42.4494987, -76.5217759 42.4500559, -76.5218645 42.4502003, -76.5219119 42.4502742)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,861,network_wide,residential,646,647,-1,,0,0.100,30.000,0.200,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.200,0.000,30.000,"LINESTRING (-76.5210952 42.4489627, -76.5211069 42.4490292, -76.5211344 42.4491036, -76.5212563 42.4492845, -76.5214006 42.4494987, -76.5217759 42.4500559, -76.5218645 42.4502003, -76.5219119 42.4502742)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,862,network_wide,residential,647,646,-1,,0,0.100,30.000,0.200,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.200,0.000,30.000,"LINESTRING (-76.5219119 42.4502742, -76.5218645 42.4502003, -76.5217759 42.4500559, -76.5214006 42.4494987, -76.5212563 42.4492845, -76.5211344 42.4491036, -76.5211069 42.4490292, -76.5210952 42.4489627)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,862,network_wide,residential,647,646,-1,,0,0.100,30.000,0.200,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.200,0.000,30.000,"LINESTRING (-76.5219119 42.4502742, -76.5218645 42.4502003, -76.5217759 42.4500559, -76.5214006 42.4494987, -76.5212563 42.4492845, -76.5211344 42.4491036, -76.5211069 42.4490292, -76.5210952 42.4489627)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,863,network_wide,residential,647,648,-1,,0,0.080,30.000,0.161,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.161,0.000,30.000,"LINESTRING (-76.5219119 42.4502742, -76.5219716 42.4503597, -76.5221420 42.4506040, -76.5223110 42.4508300, -76.5223220 42.4508450, -76.5223960 42.4509430, -76.5227060 42.4512760)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,863,network_wide,residential,647,648,-1,,0,0.080,30.000,0.161,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.161,0.000,30.000,"LINESTRING (-76.5219119 42.4502742, -76.5219716 42.4503597, -76.5221420 42.4506040, -76.5223110 42.4508300, -76.5223220 42.4508450, -76.5223960 42.4509430, -76.5227060 42.4512760)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,864,network_wide,residential,648,647,-1,,0,0.080,30.000,0.161,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.161,0.000,30.000,"LINESTRING (-76.5227060 42.4512760, -76.5223960 42.4509430, -76.5223220 42.4508450, -76.5223110 42.4508300, -76.5221420 42.4506040, -76.5219716 42.4503597, -76.5219119 42.4502742)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,864,network_wide,residential,648,647,-1,,0,0.080,30.000,0.161,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.161,0.000,30.000,"LINESTRING (-76.5227060 42.4512760, -76.5223960 42.4509430, -76.5223220 42.4508450, -76.5223110 42.4508300, -76.5221420 42.4506040, -76.5219716 42.4503597, -76.5219119 42.4502742)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,865,network_wide,unclassified,456,367,-1,,0,0.213,30.000,0.426,0700:00.000_0800:00.000,3.000,3.000,3.000,3.000,0.000,0.000,0.000,800.000,0.426,0.000,30.000,"LINESTRING (-76.5232726 42.4523899, -76.5232957 42.4524251, -76.5233171 42.4524568, -76.5234460 42.4526600, -76.5235067 42.4527569, -76.5235731 42.4528631, -76.5236884 42.4530627, -76.5238371 42.4533036, -76.5240196 42.4536133, -76.5241132 42.4537736, -76.5241460 42.4538600, -76.5241581 42.4539068, -76.5241683 42.4539779, -76.5241722 42.4540364, -76.5241718 42.4540982, -76.5241675 42.4542163, -76.5241568 42.4543650, -76.5241433 42.4545350, -76.5241221 42.4547933, -76.5241166 42.4548942, -76.5241200 42.4549950, -76.5241690 42.4552910, -76.5241787 42.4553345)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,865,network_wide,unclassified,456,367,-1,,0,0.213,30.000,0.426,0800:00.000_0900:00.000,1.000,1.000,4.000,4.000,0.000,0.000,0.000,800.000,0.426,0.000,30.000,"LINESTRING (-76.5232726 42.4523899, -76.5232957 42.4524251, -76.5233171 42.4524568, -76.5234460 42.4526600, -76.5235067 42.4527569, -76.5235731 42.4528631, -76.5236884 42.4530627, -76.5238371 42.4533036, -76.5240196 42.4536133, -76.5241132 42.4537736, -76.5241460 42.4538600, -76.5241581 42.4539068, -76.5241683 42.4539779, -76.5241722 42.4540364, -76.5241718 42.4540982, -76.5241675 42.4542163, -76.5241568 42.4543650, -76.5241433 42.4545350, -76.5241221 42.4547933, -76.5241166 42.4548942, -76.5241200 42.4549950, -76.5241690 42.4552910, -76.5241787 42.4553345)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,866,network_wide,unclassified,367,456,-1,,0,0.213,30.000,0.426,0700:00.000_0800:00.000,4.000,4.000,4.000,4.000,0.000,0.000,0.000,800.000,0.426,0.000,30.000,"LINESTRING (-76.5241787 42.4553345, -76.5241690 42.4552910, -76.5241200 42.4549950, -76.5241166 42.4548942, -76.5241221 42.4547933, -76.5241433 42.4545350, -76.5241568 42.4543650, -76.5241675 42.4542163, -76.5241718 42.4540982, -76.5241722 42.4540364, -76.5241683 42.4539779, -76.5241581 42.4539068, -76.5241460 42.4538600, -76.5241132 42.4537736, -76.5240196 42.4536133, -76.5238371 42.4533036, -76.5236884 42.4530627, -76.5235731 42.4528631, -76.5235067 42.4527569, -76.5234460 42.4526600, -76.5233171 42.4524568, -76.5232957 42.4524251, -76.5232726 42.4523899)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,866,network_wide,unclassified,367,456,-1,,0,0.213,30.000,0.426,0800:00.000_0900:00.000,0.000,0.000,4.000,4.000,0.000,0.000,0.000,800.000,0.426,0.000,30.000,"LINESTRING (-76.5241787 42.4553345, -76.5241690 42.4552910, -76.5241200 42.4549950, -76.5241166 42.4548942, -76.5241221 42.4547933, -76.5241433 42.4545350, -76.5241568 42.4543650, -76.5241675 42.4542163, -76.5241718 42.4540982, -76.5241722 42.4540364, -76.5241683 42.4539779, -76.5241581 42.4539068, -76.5241460 42.4538600, -76.5241132 42.4537736, -76.5240196 42.4536133, -76.5238371 42.4533036, -76.5236884 42.4530627, -76.5235731 42.4528631, -76.5235067 42.4527569, -76.5234460 42.4526600, -76.5233171 42.4524568, -76.5232957 42.4524251, -76.5232726 42.4523899)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,867,network_wide,unclassified,367,410,-1,,0,0.097,30.000,0.193,0700:00.000_0800:00.000,3.000,3.000,3.000,3.000,0.000,0.000,0.000,800.000,0.193,0.000,30.000,"LINESTRING (-76.5241787 42.4553345, -76.5241250 42.4556790, -76.5241200 42.4557690, -76.5241220 42.4557990, -76.5241290 42.4558860, -76.5241440 42.4559490, -76.5241670 42.4560120, -76.5242300 42.4561240, -76.5242680 42.4561820, -76.5243620 42.4562930, -76.5246016 42.4565569, -76.5246628 42.4566255)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,867,network_wide,unclassified,367,410,-1,,0,0.097,30.000,0.193,0800:00.000_0900:00.000,1.000,1.000,4.000,4.000,0.000,0.000,0.000,800.000,0.193,0.000,30.000,"LINESTRING (-76.5241787 42.4553345, -76.5241250 42.4556790, -76.5241200 42.4557690, -76.5241220 42.4557990, -76.5241290 42.4558860, -76.5241440 42.4559490, -76.5241670 42.4560120, -76.5242300 42.4561240, -76.5242680 42.4561820, -76.5243620 42.4562930, -76.5246016 42.4565569, -76.5246628 42.4566255)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,868,network_wide,unclassified,410,367,-1,,0,0.097,30.000,0.193,0700:00.000_0800:00.000,4.000,4.000,4.000,4.000,0.000,0.000,0.000,800.000,0.193,0.000,30.000,"LINESTRING (-76.5246628 42.4566255, -76.5246016 42.4565569, -76.5243620 42.4562930, -76.5242680 42.4561820, -76.5242300 42.4561240, -76.5241670 42.4560120, -76.5241440 42.4559490, -76.5241290 42.4558860, -76.5241220 42.4557990, -76.5241200 42.4557690, -76.5241250 42.4556790, -76.5241787 42.4553345)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,868,network_wide,unclassified,410,367,-1,,0,0.097,30.000,0.193,0800:00.000_0900:00.000,0.000,0.000,4.000,4.000,0.000,0.000,0.000,800.000,0.193,0.000,30.000,"LINESTRING (-76.5246628 42.4566255, -76.5246016 42.4565569, -76.5243620 42.4562930, -76.5242680 42.4561820, -76.5242300 42.4561240, -76.5241670 42.4560120, -76.5241440 42.4559490, -76.5241290 42.4558860, -76.5241220 42.4557990, -76.5241200 42.4557690, -76.5241250 42.4556790, -76.5241787 42.4553345)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,869,network_wide,tertiary,649,650,-1,,0,0.427,40.000,0.640,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1200.000,0.640,0.000,40.000,"LINESTRING (-76.4746343 42.4412832, -76.4743710 42.4413004, -76.4741021 42.4413094, -76.4732488 42.4413185, -76.4719294 42.4413374, -76.4713647 42.4413364, -76.4711578 42.4413262, -76.4709450 42.4413000, -76.4707221 42.4412571, -76.4705013 42.4411967, -76.4703186 42.4411278, -76.4701746 42.4410667, -76.4682779 42.4401014, -76.4681051 42.4400340, -76.4679148 42.4399812, -76.4677341 42.4399451, -76.4675241 42.4399230, -76.4672435 42.4399111, -76.4669961 42.4399213, -76.4668086 42.4399506)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,869,network_wide,tertiary,649,650,-1,,0,0.427,40.000,0.640,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1200.000,0.640,0.000,40.000,"LINESTRING (-76.4746343 42.4412832, -76.4743710 42.4413004, -76.4741021 42.4413094, -76.4732488 42.4413185, -76.4719294 42.4413374, -76.4713647 42.4413364, -76.4711578 42.4413262, -76.4709450 42.4413000, -76.4707221 42.4412571, -76.4705013 42.4411967, -76.4703186 42.4411278, -76.4701746 42.4410667, -76.4682779 42.4401014, -76.4681051 42.4400340, -76.4679148 42.4399812, -76.4677341 42.4399451, -76.4675241 42.4399230, -76.4672435 42.4399111, -76.4669961 42.4399213, -76.4668086 42.4399506)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,870,network_wide,tertiary,650,649,-1,,0,0.427,40.000,0.640,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1200.000,0.640,0.000,40.000,"LINESTRING (-76.4668086 42.4399506, -76.4669961 42.4399213, -76.4672435 42.4399111, -76.4675241 42.4399230, -76.4677341 42.4399451, -76.4679148 42.4399812, -76.4681051 42.4400340, -76.4682779 42.4401014, -76.4701746 42.4410667, -76.4703186 42.4411278, -76.4705013 42.4411967, -76.4707221 42.4412571, -76.4709450 42.4413000, -76.4711578 42.4413262, -76.4713647 42.4413364, -76.4719294 42.4413374, -76.4732488 42.4413185, -76.4741021 42.4413094, -76.4743710 42.4413004, -76.4746343 42.4412832)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,870,network_wide,tertiary,650,649,-1,,0,0.427,40.000,0.640,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1200.000,0.640,0.000,40.000,"LINESTRING (-76.4668086 42.4399506, -76.4669961 42.4399213, -76.4672435 42.4399111, -76.4675241 42.4399230, -76.4677341 42.4399451, -76.4679148 42.4399812, -76.4681051 42.4400340, -76.4682779 42.4401014, -76.4701746 42.4410667, -76.4703186 42.4411278, -76.4705013 42.4411967, -76.4707221 42.4412571, -76.4709450 42.4413000, -76.4711578 42.4413262, -76.4713647 42.4413364, -76.4719294 42.4413374, -76.4732488 42.4413185, -76.4741021 42.4413094, -76.4743710 42.4413004, -76.4746343 42.4412832)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,871,network_wide,residential,651,652,-1,,0,0.006,30.000,0.012,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.012,0.000,30.000,"LINESTRING (-76.4799630 42.4537550, -76.4800500 42.4536990)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,871,network_wide,residential,651,652,-1,,0,0.006,30.000,0.012,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.012,0.000,30.000,"LINESTRING (-76.4799630 42.4537550, -76.4800500 42.4536990)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,872,network_wide,residential,652,651,-1,,0,0.006,30.000,0.012,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.012,0.000,30.000,"LINESTRING (-76.4800500 42.4536990, -76.4799630 42.4537550)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,872,network_wide,residential,652,651,-1,,0,0.006,30.000,0.012,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.012,0.000,30.000,"LINESTRING (-76.4800500 42.4536990, -76.4799630 42.4537550)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,873,network_wide,residential,652,651,-1,,0,0.027,30.000,0.055,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.055,0.000,30.000,"LINESTRING (-76.4800500 42.4536990, -76.4799440 42.4536470, -76.4798870 42.4536390, -76.4798330 42.4536570, -76.4798042 42.4536851, -76.4798108 42.4537283, -76.4798557 42.4537681, -76.4799112 42.4537765, -76.4799630 42.4537550)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,873,network_wide,residential,652,651,-1,,0,0.027,30.000,0.055,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.055,0.000,30.000,"LINESTRING (-76.4800500 42.4536990, -76.4799440 42.4536470, -76.4798870 42.4536390, -76.4798330 42.4536570, -76.4798042 42.4536851, -76.4798108 42.4537283, -76.4798557 42.4537681, -76.4799112 42.4537765, -76.4799630 42.4537550)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,874,network_wide,residential,651,652,-1,,0,0.027,30.000,0.055,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.055,0.000,30.000,"LINESTRING (-76.4799630 42.4537550, -76.4799112 42.4537765, -76.4798557 42.4537681, -76.4798108 42.4537283, -76.4798042 42.4536851, -76.4798330 42.4536570, -76.4798870 42.4536390, -76.4799440 42.4536470, -76.4800500 42.4536990)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,874,network_wide,residential,651,652,-1,,0,0.027,30.000,0.055,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.055,0.000,30.000,"LINESTRING (-76.4799630 42.4537550, -76.4799112 42.4537765, -76.4798557 42.4537681, -76.4798108 42.4537283, -76.4798042 42.4536851, -76.4798330 42.4536570, -76.4798870 42.4536390, -76.4799440 42.4536470, -76.4800500 42.4536990)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,875,network_wide,residential,652,653,-1,,0,0.056,30.000,0.112,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.112,0.000,30.000,"LINESTRING (-76.4800500 42.4536990, -76.4804942 42.4533626, -76.4805105 42.4533510, -76.4805640 42.4533151, -76.4806325 42.4532803, -76.4807010 42.4532538, -76.4807255 42.4532472, -76.4807530 42.4532423, -76.4807867 42.4532399, -76.4808192 42.4532429, -76.4808503 42.4532477, -76.4808966 42.4532567)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,875,network_wide,residential,652,653,-1,,0,0.056,30.000,0.112,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.112,0.000,30.000,"LINESTRING (-76.4800500 42.4536990, -76.4804942 42.4533626, -76.4805105 42.4533510, -76.4805640 42.4533151, -76.4806325 42.4532803, -76.4807010 42.4532538, -76.4807255 42.4532472, -76.4807530 42.4532423, -76.4807867 42.4532399, -76.4808192 42.4532429, -76.4808503 42.4532477, -76.4808966 42.4532567)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,876,network_wide,residential,653,652,-1,,0,0.056,30.000,0.112,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.112,0.000,30.000,"LINESTRING (-76.4808966 42.4532567, -76.4808503 42.4532477, -76.4808192 42.4532429, -76.4807867 42.4532399, -76.4807530 42.4532423, -76.4807255 42.4532472, -76.4807010 42.4532538, -76.4806325 42.4532803, -76.4805640 42.4533151, -76.4805105 42.4533510, -76.4804942 42.4533626, -76.4800500 42.4536990)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,876,network_wide,residential,653,652,-1,,0,0.056,30.000,0.112,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.112,0.000,30.000,"LINESTRING (-76.4808966 42.4532567, -76.4808503 42.4532477, -76.4808192 42.4532429, -76.4807867 42.4532399, -76.4807530 42.4532423, -76.4807255 42.4532472, -76.4807010 42.4532538, -76.4806325 42.4532803, -76.4805640 42.4533151, -76.4805105 42.4533510, -76.4804942 42.4533626, -76.4800500 42.4536990)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,877,network_wide,residential,654,655,-1,,0,0.107,30.000,0.214,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.214,0.000,30.000,"LINESTRING (-76.4877452 42.4423286, -76.4877678 42.4423733, -76.4877937 42.4424363, -76.4878070 42.4424910, -76.4878135 42.4425380, -76.4878188 42.4425897, -76.4878293 42.4426229, -76.4878477 42.4426488, -76.4878764 42.4426730, -76.4879152 42.4426881, -76.4879660 42.4427000, -76.4881107 42.4427110, -76.4881510 42.4427164, -76.4881930 42.4427290, -76.4882252 42.4427476, -76.4883166 42.4428251, -76.4883578 42.4428459, -76.4884060 42.4428614, -76.4884686 42.4428658, -76.4885269 42.4428625, -76.4885857 42.4428501, -76.4886380 42.4428270, -76.4886800 42.4427990, -76.4887150 42.4427670, -76.4887400 42.4427310, -76.4887490 42.4426810, -76.4887370 42.4423039)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,877,network_wide,residential,654,655,-1,,0,0.107,30.000,0.214,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.214,0.000,30.000,"LINESTRING (-76.4877452 42.4423286, -76.4877678 42.4423733, -76.4877937 42.4424363, -76.4878070 42.4424910, -76.4878135 42.4425380, -76.4878188 42.4425897, -76.4878293 42.4426229, -76.4878477 42.4426488, -76.4878764 42.4426730, -76.4879152 42.4426881, -76.4879660 42.4427000, -76.4881107 42.4427110, -76.4881510 42.4427164, -76.4881930 42.4427290, -76.4882252 42.4427476, -76.4883166 42.4428251, -76.4883578 42.4428459, -76.4884060 42.4428614, -76.4884686 42.4428658, -76.4885269 42.4428625, -76.4885857 42.4428501, -76.4886380 42.4428270, -76.4886800 42.4427990, -76.4887150 42.4427670, -76.4887400 42.4427310, -76.4887490 42.4426810, -76.4887370 42.4423039)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,878,network_wide,tertiary,656,657,-1,,0,0.062,40.000,0.094,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2400.000,0.094,0.000,40.000,"LINESTRING (-76.4951261 42.4521484, -76.4961968 42.4521065, -76.4962403 42.4521049, -76.4963460 42.4521010)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,878,network_wide,tertiary,656,657,-1,,0,0.062,40.000,0.094,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2400.000,0.094,0.000,40.000,"LINESTRING (-76.4951261 42.4521484, -76.4961968 42.4521065, -76.4962403 42.4521049, -76.4963460 42.4521010)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,879,network_wide,tertiary,657,656,-1,,0,0.062,40.000,0.094,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2400.000,0.094,0.000,40.000,"LINESTRING (-76.4963460 42.4521010, -76.4962403 42.4521049, -76.4961968 42.4521065, -76.4951261 42.4521484)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,879,network_wide,tertiary,657,656,-1,,0,0.062,40.000,0.094,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2400.000,0.094,0.000,40.000,"LINESTRING (-76.4963460 42.4521010, -76.4962403 42.4521049, -76.4961968 42.4521065, -76.4951261 42.4521484)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,880,network_wide,residential,658,659,-1,,0,0.092,30.000,0.183,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.183,0.000,30.000,"LINESTRING (-76.4754094 42.4715246, -76.4753350 42.4710690, -76.4753220 42.4709520, -76.4753256 42.4708871, -76.4753270 42.4708620, -76.4753691 42.4706664, -76.4753884 42.4705770, -76.4753916 42.4705620, -76.4754280 42.4703930, -76.4754381 42.4703234, -76.4754550 42.4702070)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,880,network_wide,residential,658,659,-1,,0,0.092,30.000,0.183,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.183,0.000,30.000,"LINESTRING (-76.4754094 42.4715246, -76.4753350 42.4710690, -76.4753220 42.4709520, -76.4753256 42.4708871, -76.4753270 42.4708620, -76.4753691 42.4706664, -76.4753884 42.4705770, -76.4753916 42.4705620, -76.4754280 42.4703930, -76.4754381 42.4703234, -76.4754550 42.4702070)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,881,network_wide,residential,659,658,-1,,0,0.092,30.000,0.183,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.183,0.000,30.000,"LINESTRING (-76.4754550 42.4702070, -76.4754381 42.4703234, -76.4754280 42.4703930, -76.4753916 42.4705620, -76.4753884 42.4705770, -76.4753691 42.4706664, -76.4753270 42.4708620, -76.4753256 42.4708871, -76.4753220 42.4709520, -76.4753350 42.4710690, -76.4754094 42.4715246)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,881,network_wide,residential,659,658,-1,,0,0.092,30.000,0.183,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.183,0.000,30.000,"LINESTRING (-76.4754550 42.4702070, -76.4754381 42.4703234, -76.4754280 42.4703930, -76.4753916 42.4705620, -76.4753884 42.4705770, -76.4753691 42.4706664, -76.4753270 42.4708620, -76.4753256 42.4708871, -76.4753220 42.4709520, -76.4753350 42.4710690, -76.4754094 42.4715246)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,882,network_wide,residential,659,660,-1,,0,0.027,30.000,0.055,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.055,0.000,30.000,"LINESTRING (-76.4754550 42.4702070, -76.4754610 42.4701620, -76.4754600 42.4698110)",simulation-based
2024-01-01 08:00:00,2024-01-01 09:00:00,882,network_wide,residential,659,660,-1,,0,0.027,30.000,0.055,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.055,0.000,30.000,"LINESTRING (-76.4754550 42.4702070, -76.4754610 42.4701620, -76.4754600 42.4698110)",simulation-based
2024-01-01 07:00:00,2024-01-01 08:00:00,883,network_wide,residential,660,659,-1,,0,0.027,30.000,0.055,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.055,0.000,30.000,"LINESTRING (-76.4754600 42.4698110, -76.4754610 42.4701620, -76.4754550 42.4702070)",simulation-based
