link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,FFTT,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,ref_volume,ref_diff,odme_volume,obs_count,upper_bound_type,obs_count_dev,preload_volume,person_volume,travel_time,speed,speed_ratio,VOC,DOC,capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,qdf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_auto,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,scenario_code,volume_before,volume_after,volume_diff,speed_before,speed_after,speed_diff,DoC_before,DoC_after,Doc_diff,P_before,P_after,P_diff,notes
1008,qvdf,736,735,1.000000,0.150380,0.093462,0.116827,-1,0,,network_wide,-1,0,-1,-1,4,,,0700_0800,78.309,-1.000,0.000,,,,,0.000,78.309,0.117,48.000,1.000,0.049,0.049,1600.000,0.000,0.000,0.000,1.000,1.000,78.309,0.955,1.142,0.000,0.000,48.000,40.800,0.400,4.000,48.000,40.800,7.319,0.152,7.319,0.152,0.000,0.000,"LINESTRING (-76.5078235 42.4365785, -76.5077207 42.4365800, -76.5075106 42.4365836, -76.5068830 42.4366266, -76.5066704 42.4366286, -76.5063300 42.4366430, -76.5061078 42.4366517, -76.5059990 42.4366560)",78.309,48.000,48.000,48.000,48.000,48.000,48.000,45.600,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,,78.309,78.309,0.000,48.000,48.000,0.000,0.049,0.049,0.000,0.000,0.000,0.000,period-based
1012,qvdf,740,651,1.000000,0.024180,0.015028,0.018785,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,221.145,-1.000,0.000,,,,,0.000,221.145,0.019,47.972,0.999,0.184,0.184,1200.000,0.000,0.000,0.000,1.000,1.000,221.145,0.955,1.142,0.001,0.000,48.000,40.800,0.400,4.000,47.972,40.800,3.323,0.069,3.323,0.069,0.000,0.000,"LINESTRING (-76.4811257 42.4531237, -76.4810339 42.4531584, -76.4808966 42.4532567)",221.145,48.000,48.000,48.000,48.000,47.995,47.982,45.586,47.991,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,,221.145,221.145,0.000,47.972,47.972,0.000,0.184,0.184,0.000,0.001,0.001,0.000,period-based
1013,qvdf,651,740,1.000000,0.024180,0.015028,0.018785,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,225.384,-1.000,0.000,,,,,0.000,225.384,0.019,47.970,0.999,0.188,0.188,1200.000,0.000,0.000,0.000,1.000,1.000,225.384,0.955,1.142,0.001,0.000,48.000,40.800,0.400,4.000,47.970,40.800,3.387,0.071,3.387,0.071,0.000,0.000,"LINESTRING (-76.4808966 42.4532567, -76.4810339 42.4531584, -76.4811257 42.4531237)",225.384,48.000,48.000,48.000,48.000,47.995,47.980,45.585,47.990,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,,225.384,225.384,0.000,47.970,47.970,0.000,0.188,0.188,0.000,0.001,0.001,0.000,period-based
1014,qvdf,651,741,1.000000,0.166480,0.103468,0.129335,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,221.145,-1.000,0.000,,,,,0.000,221.145,0.129,47.972,0.999,0.184,0.184,1200.000,0.000,0.000,0.000,1.000,1.000,221.145,0.955,1.142,0.001,0.000,48.000,40.800,0.400,4.000,47.972,40.800,22.881,0.477,22.881,0.477,0.000,0.000,"LINESTRING (-76.4808966 42.4532567, -76.4808301 42.4533096, -76.4808011 42.4533569, -76.4807656 42.4534128, -76.4807337 42.4534810, -76.4807172 42.4535511, -76.4807202 42.4536119, -76.4807223 42.4536698, -76.4807398 42.4537138, -76.4807685 42.4537666, -76.4807920 42.4538156, -76.4809358 42.4540172, -76.4810245 42.4541416, -76.4811004 42.4542428, -76.4811908 42.4543326, -76.4813286 42.4544485, -76.4814895 42.4545321)",221.145,48.000,48.000,48.000,48.000,47.995,47.982,45.586,47.991,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,,221.145,221.145,0.000,47.972,47.972,0.000,0.184,0.184,0.000,0.001,0.001,0.000,period-based
1015,qvdf,741,651,1.000000,0.166480,0.103468,0.129335,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,225.384,-1.000,0.000,,,,,0.000,225.384,0.129,47.970,0.999,0.188,0.188,1200.000,0.000,0.000,0.000,1.000,1.000,225.384,0.955,1.142,0.001,0.000,48.000,40.800,0.400,4.000,47.970,40.800,23.320,0.486,23.320,0.486,0.000,0.000,"LINESTRING (-76.4814895 42.4545321, -76.4813286 42.4544485, -76.4811908 42.4543326, -76.4811004 42.4542428, -76.4810245 42.4541416, -76.4809358 42.4540172, -76.4807920 42.4538156, -76.4807685 42.4537666, -76.4807398 42.4537138, -76.4807223 42.4536698, -76.4807202 42.4536119, -76.4807172 42.4535511, -76.4807337 42.4534810, -76.4807656 42.4534128, -76.4808011 42.4533569, -76.4808301 42.4533096, -76.4808966 42.4532567)",225.384,48.000,48.000,48.000,48.000,47.995,47.980,45.585,47.990,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,,225.384,225.384,0.000,47.970,47.970,0.000,0.188,0.188,0.000,0.001,0.001,0.000,period-based
1055,qvdf,761,762,2.000000,0.467850,0.290771,0.436156,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,52.105,-1.000,0.000,,,,,0.000,52.105,0.436,40.000,1.000,0.022,0.022,1200.000,0.000,0.000,0.000,1.000,2.000,26.052,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,40.000,34.000,15.151,0.379,15.151,0.379,0.000,0.000,"LINESTRING (-76.5291659 42.4224372, -76.5295210 42.4224440, -76.5296120 42.4224470, -76.5310920 42.4224010, -76.5322550 42.4223760, -76.5328190 42.4223460, -76.5336650 42.4223260, -76.5348480 42.4222920)",52.105,40.000,40.000,40.000,40.000,40.000,40.000,38.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,,52.105,52.105,0.000,40.000,40.000,0.000,0.022,0.022,0.000,0.000,0.000,0.000,period-based
1056,qvdf,762,761,2.000000,0.467850,0.290771,0.436156,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,57.908,-1.000,0.000,,,,,0.000,57.908,0.436,40.000,1.000,0.024,0.024,1200.000,0.000,0.000,0.000,1.000,2.000,28.954,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,40.000,34.000,16.838,0.421,16.838,0.421,0.000,0.000,"LINESTRING (-76.5348480 42.4222920, -76.5336650 42.4223260, -76.5328190 42.4223460, -76.5322550 42.4223760, -76.5310920 42.4224010, -76.5296120 42.4224470, -76.5295210 42.4224440, -76.5291659 42.4224372)",57.908,40.000,40.000,40.000,40.000,40.000,40.000,38.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,,57.908,57.908,0.000,40.000,40.000,0.000,0.024,0.024,0.000,0.000,0.000,0.000,period-based
1057,qvdf,762,763,2.000000,0.246680,0.153313,0.229969,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,52.105,-1.000,0.000,,,,,0.000,52.105,0.230,40.000,1.000,0.022,0.022,1200.000,0.000,0.000,0.000,1.000,2.000,26.052,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,40.000,34.000,7.988,0.200,7.988,0.200,0.000,0.000,"LINESTRING (-76.5348480 42.4222920, -76.5359020 42.4222600, -76.5362650 42.4222550, -76.5367220 42.4222710, -76.5368830 42.4222830, -76.5370300 42.4222990, -76.5372190 42.4223280, -76.5374240 42.4223650, -76.5377530 42.4224330, -76.5378160 42.4224500)",52.105,40.000,40.000,40.000,40.000,40.000,40.000,38.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,,52.105,52.105,0.000,40.000,40.000,0.000,0.022,0.022,0.000,0.000,0.000,0.000,period-based
1058,qvdf,763,762,2.000000,0.246680,0.153313,0.229969,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,57.908,-1.000,0.000,,,,,0.000,57.908,0.230,40.000,1.000,0.024,0.024,1200.000,0.000,0.000,0.000,1.000,2.000,28.954,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,40.000,34.000,8.878,0.222,8.878,0.222,0.000,0.000,"LINESTRING (-76.5378160 42.4224500, -76.5377530 42.4224330, -76.5374240 42.4223650, -76.5372190 42.4223280, -76.5370300 42.4222990, -76.5368830 42.4222830, -76.5367220 42.4222710, -76.5362650 42.4222550, -76.5359020 42.4222600, -76.5348480 42.4222920)",57.908,40.000,40.000,40.000,40.000,40.000,40.000,38.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,,57.908,57.908,0.000,40.000,40.000,0.000,0.024,0.024,0.000,0.000,0.000,0.000,period-based
1127,qvdf,800,801,2.000000,0.167940,0.104375,0.156563,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,107.013,-1.000,0.000,,,,,0.000,107.013,0.157,40.000,1.000,0.045,0.045,1200.000,0.000,0.000,0.000,1.000,2.000,53.506,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,40.000,34.000,11.169,0.279,11.169,0.279,0.000,0.000,"LINESTRING (-76.4777250 42.4031990, -76.4777740 42.4047110)",107.013,40.000,40.000,40.000,40.000,40.000,40.000,38.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,,107.013,107.013,0.000,40.000,40.000,0.000,0.045,0.045,0.000,0.000,0.000,0.000,period-based
1128,qvdf,801,800,2.000000,0.167940,0.104375,0.156563,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,102.746,-1.000,0.000,,,,,0.000,102.746,0.157,40.000,1.000,0.043,0.043,1200.000,0.000,0.000,0.000,1.000,2.000,51.373,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,40.000,34.000,10.724,0.268,10.724,0.268,0.000,0.000,"LINESTRING (-76.4777740 42.4047110, -76.4777250 42.4031990)",102.746,40.000,40.000,40.000,40.000,40.000,40.000,38.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,,102.746,102.746,0.000,40.000,40.000,0.000,0.043,0.043,0.000,0.000,0.000,0.000,period-based
1129,qvdf,801,802,2.000000,1.227900,0.763145,1.144717,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,107.013,-1.000,0.000,,,,,0.000,107.013,1.145,40.000,1.000,0.045,0.045,1200.000,0.000,0.000,0.000,1.000,2.000,53.506,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,40.000,34.000,81.666,2.042,81.666,2.042,0.000,0.000,"LINESTRING (-76.4777740 42.4047110, -76.4778340 42.4065020, -76.4778510 42.4074160, -76.4780050 42.4104720, -76.4780620 42.4123760, -76.4781060 42.4146670, -76.4781130 42.4157660)",107.013,40.000,40.000,40.000,40.000,40.000,40.000,38.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,,107.013,107.013,0.000,40.000,40.000,0.000,0.045,0.045,0.000,0.000,0.000,0.000,period-based
1130,qvdf,802,801,2.000000,1.227900,0.763145,1.144717,-1,0,,network_wide,-1,0,-1,-1,5,,,0700_0800,102.746,-1.000,0.000,,,,,0.000,102.746,1.145,40.000,1.000,0.043,0.043,1200.000,0.000,0.000,0.000,1.000,2.000,51.373,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,40.000,34.000,78.410,1.960,78.410,1.960,0.000,0.000,"LINESTRING (-76.4781130 42.4157660, -76.4781060 42.4146670, -76.4780620 42.4123760, -76.4780050 42.4104720, -76.4778510 42.4074160, -76.4778340 42.4065020, -76.4777740 42.4047110)",102.746,40.000,40.000,40.000,40.000,40.000,40.000,38.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,,102.746,102.746,0.000,40.000,40.000,0.000,0.043,0.043,0.000,0.000,0.000,0.000,period-based
1131,qvdf,242,676,1.000000,0.110600,0.068738,0.137477,-1,0,,network_wide,-1,0,-1,-1,6,,,0700_0800,24.594,-1.000,0.000,,,,,0.000,24.594,0.137,30.000,1.000,0.025,0.025,1000.000,0.000,0.000,0.000,1.000,1.000,24.594,0.955,1.142,0.000,0.000,30.000,25.500,0.400,4.000,30.000,25.500,1.691,0.056,1.691,0.056,0.000,0.000,"LINESTRING (-76.4872190 42.4566780, -76.4872930 42.4567670, -76.4873260 42.4568290, -76.4873850 42.4569860, -76.4874080 42.4570260, -76.4874710 42.4570980, -76.4875100 42.4571290, -76.4875990 42.4571810, -76.4876480 42.4572030, -76.4877630 42.4572380, -76.4878720 42.4572450, -76.4879270 42.4572450, -76.4879810 42.4572400, -76.4881240 42.4572110)",24.594,30.000,30.000,30.000,30.000,30.000,30.000,28.500,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,,24.594,24.594,0.000,30.000,30.000,0.000,0.025,0.025,0.000,0.000,0.000,0.000,period-based
1132,qvdf,676,242,1.000000,0.110600,0.068738,0.137477,-1,0,,network_wide,-1,0,-1,-1,6,,,0700_0800,27.281,-1.000,0.000,,,,,0.000,27.281,0.137,30.000,1.000,0.027,0.027,1000.000,0.000,0.000,0.000,1.000,1.000,27.281,0.955,1.142,0.000,0.000,30.000,25.500,0.400,4.000,30.000,25.500,1.875,0.063,1.875,0.063,0.000,0.000,"LINESTRING (-76.4881240 42.4572110, -76.4879810 42.4572400, -76.4879270 42.4572450, -76.4878720 42.4572450, -76.4877630 42.4572380, -76.4876480 42.4572030, -76.4875990 42.4571810, -76.4875100 42.4571290, -76.4874710 42.4570980, -76.4874080 42.4570260, -76.4873850 42.4569860, -76.4873260 42.4568290, -76.4872930 42.4567670, -76.4872190 42.4566780)",27.281,30.000,30.000,30.000,30.000,30.000,30.000,28.500,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,,27.281,27.281,0.000,30.000,30.000,0.000,0.027,0.027,0.000,0.000,0.000,0.000,period-based
1133,qvdf,676,803,1.000000,0.264780,0.164562,0.329124,-1,0,,network_wide,-1,0,-1,-1,6,,,0700_0800,24.594,-1.000,0.000,,,,,0.000,24.594,0.329,30.000,1.000,0.025,0.025,1000.000,0.000,0.000,0.000,1.000,1.000,24.594,0.955,1.142,0.000,0.000,30.000,25.500,0.400,4.000,30.000,25.500,4.047,0.135,4.047,0.135,0.000,0.000,"LINESTRING (-76.4881240 42.4572110, -76.4883990 42.4571530, -76.4885040 42.4571470, -76.4886080 42.4571550, -76.4887290 42.4571890, -76.4889990 42.4572890, -76.4892530 42.4574080, -76.4893410 42.4574550, -76.4893930 42.4574870, -76.4894860 42.4575620, -76.4895680 42.4576420, -76.4896390 42.4577270, -76.4896970 42.4578160, -76.4898250 42.4580940, -76.4898480 42.4581340, -76.4899140 42.4582140, -76.4899900 42.4582900, -76.4900770 42.4583610, -76.4902290 42.4584530, -76.4902760 42.4584660, -76.4903740 42.4584830, -76.4904620 42.4584910)",24.594,30.000,30.000,30.000,30.000,30.000,30.000,28.500,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,,24.594,24.594,0.000,30.000,30.000,0.000,0.025,0.025,0.000,0.000,0.000,0.000,period-based
1134,qvdf,803,676,1.000000,0.264780,0.164562,0.329124,-1,0,,network_wide,-1,0,-1,-1,6,,,0700_0800,27.281,-1.000,0.000,,,,,0.000,27.281,0.329,30.000,1.000,0.027,0.027,1000.000,0.000,0.000,0.000,1.000,1.000,27.281,0.955,1.142,0.000,0.000,30.000,25.500,0.400,4.000,30.000,25.500,4.489,0.150,4.489,0.150,0.000,0.000,"LINESTRING (-76.4904620 42.4584910, -76.4903740 42.4584830, -76.4902760 42.4584660, -76.4902290 42.4584530, -76.4900770 42.4583610, -76.4899900 42.4582900, -76.4899140 42.4582140, -76.4898480 42.4581340, -76.4898250 42.4580940, -76.4896970 42.4578160, -76.4896390 42.4577270, -76.4895680 42.4576420, -76.4894860 42.4575620, -76.4893930 42.4574870, -76.4893410 42.4574550, -76.4892530 42.4574080, -76.4889990 42.4572890, -76.4887290 42.4571890, -76.4886080 42.4571550, -76.4885040 42.4571470, -76.4883990 42.4571530, -76.4881240 42.4572110)",27.281,30.000,30.000,30.000,30.000,30.000,30.000,28.500,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,,27.281,27.281,0.000,30.000,30.000,0.000,0.027,0.027,0.000,0.000,0.000,0.000,period-based
1135,qvdf,803,804,1.000000,0.066750,0.041485,0.082971,-1,0,,network_wide,-1,0,-1,-1,6,,,0700_0800,24.594,-1.000,0.000,,,,,0.000,24.594,0.083,30.000,1.000,0.025,0.025,1000.000,0.000,0.000,0.000,1.000,1.000,24.594,0.955,1.142,0.000,0.000,30.000,25.500,0.400,4.000,30.000,25.500,1.020,0.034,1.020,0.034,0.000,0.000,"LINESTRING (-76.4904620 42.4584910, -76.4911210 42.4583191, -76.4911719 42.4583105, -76.4912325 42.4583058)",24.594,30.000,30.000,30.000,30.000,30.000,30.000,28.500,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,,24.594,24.594,0.000,30.000,30.000,0.000,0.025,0.025,0.000,0.000,0.000,0.000,period-based
1136,qvdf,804,803,1.000000,0.066750,0.041485,0.082971,-1,0,,network_wide,-1,0,-1,-1,6,,,0700_0800,27.281,-1.000,0.000,,,,,0.000,27.281,0.083,30.000,1.000,0.027,0.027,1000.000,0.000,0.000,0.000,1.000,1.000,27.281,0.955,1.142,0.000,0.000,30.000,25.500,0.400,4.000,30.000,25.500,1.132,0.038,1.132,0.038,0.000,0.000,"LINESTRING (-76.4912325 42.4583058, -76.4911719 42.4583105, -76.4911210 42.4583191, -76.4904620 42.4584910)",27.281,30.000,30.000,30.000,30.000,30.000,30.000,28.500,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,,27.281,27.281,0.000,30.000,30.000,0.000,0.027,0.027,0.000,0.000,0.000,0.000,period-based
1137,qvdf,804,805,1.000000,0.047270,0.029378,0.058757,-1,0,,network_wide,-1,0,-1,-1,6,,,0700_0800,24.594,-1.000,0.000,,,,,0.000,24.594,0.059,30.000,1.000,0.025,0.025,1000.000,0.000,0.000,0.000,1.000,1.000,24.594,0.955,1.142,0.000,0.000,30.000,25.500,0.400,4.000,30.000,25.500,0.723,0.024,0.723,0.024,0.000,0.000,"LINESTRING (-76.4912325 42.4583058, -76.4912849 42.4583037, -76.4913380 42.4582998, -76.4916556 42.4582347, -76.4917279 42.4582144, -76.4917807 42.4581900)",24.594,30.000,30.000,30.000,30.000,30.000,30.000,28.500,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,,24.594,24.594,0.000,30.000,30.000,0.000,0.025,0.025,0.000,0.000,0.000,0.000,period-based
1138,qvdf,805,804,1.000000,0.047270,0.029378,0.058757,-1,0,,network_wide,-1,0,-1,-1,6,,,0700_0800,27.281,-1.000,0.000,,,,,0.000,27.281,0.059,30.000,1.000,0.027,0.027,1000.000,0.000,0.000,0.000,1.000,1.000,27.281,0.955,1.142,0.000,0.000,30.000,25.500,0.400,4.000,30.000,25.500,0.801,0.027,0.801,0.027,0.000,0.000,"LINESTRING (-76.4917807 42.4581900, -76.4917279 42.4582144, -76.4916556 42.4582347, -76.4913380 42.4582998, -76.4912849 42.4583037, -76.4912325 42.4583058)",27.281,30.000,30.000,30.000,30.000,30.000,30.000,28.500,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,,27.281,27.281,0.000,30.000,30.000,0.000,0.027,0.027,0.000,0.000,0.000,0.000,period-based
