  24.36673,  -0.08502,   0.00161
  25.74109,  -0.13121,   0.00149
  27.62460,  -0.07891,   0.00163
  29.03023,   0.08814,   0.00182
  29.45376,   0.29160,   0.00196
  28.39584,   0.38927,   0.00193
  26.70314,   0.28553,   0.00158
  25.67645,   0.02676,   0.00112
  26.19628,  -0.13855,   0.00085
  27.44792,  -0.19864,   0.00087
  29.64923,  -0.05645,   0.00096
  31.41189,   0.17978,   0.00116
  31.83610,   0.23220,   0.00129
  30.59066,   0.73367,   0.00250
  30.42439,   0.65106,   0.00239
  30.24870,   0.58568,   0.00231
  30.20873,   0.57502,   0.00233
  29.86662,   0.60117,   0.00244
  29.47013,   0.61941,   0.00259
  28.94302,   0.61025,   0.00273
  28.95194,   0.57486,   0.00284
  29.12995,   0.55972,   0.00290
  29.14863,   0.59384,   0.00292
  28.72942,   0.63261,   0.00281
  27.86638,   0.63740,   0.00261
  26.97362,   0.56808,   0.00233
  26.62205,   0.48415,   0.00215
  25.78881,  -0.37763,  -0.00012
  27.42619,  -0.29407,   0.00012
  28.65830,  -0.06535,   0.00062
  29.07792,   0.15652,   0.00115
  28.13532,   0.22119,   0.00141
  26.94815,   0.11574,   0.00136
  30.09168,  -0.02909,   0.00106
  29.96434,  -0.13938,   0.00085
  30.46004,  -0.06461,   0.00079
  31.82983,   0.01346,   0.00098
  33.24289,   0.15369,   0.00107
  34.42760,   0.19412,   0.00112
  32.10530,   0.09372,   0.00095
  32.31633,   0.12959,   0.00079
  32.73130,   0.19950,   0.00062
  31.05333,   0.27975,   0.00051
  29.16690,   0.26697,   0.00025
  27.70679,   0.11935,   0.00014
  27.44651,  -0.07000,   0.00013
  27.62225,  -0.04358,   0.00040
  28.68425,   0.04153,   0.00074
  29.14533,   0.22838,   0.00115
  28.10129,   0.31271,   0.00152
  27.06544,   0.25563,   0.00150
  26.03029,   0.03925,   0.00112
  25.82845,  -0.16914,   0.00092
  26.70567,  -0.25164,   0.00079
  27.78181,  -0.14640,   0.00113
  28.99971,   0.05537,   0.00166
  29.03225,   0.19660,   0.00204
  29.16546,   0.17253,   0.00221
  29.20170,   0.05051,   0.00212
  29.47857,   0.03269,   0.00216
  29.06563,  -0.00324,   0.00186
  28.47397,   0.00499,   0.00151
  27.71434,  -0.10907,   0.00106
  28.15744,  -0.23518,   0.00072
  29.76780,  -0.36217,   0.00050
  32.20620,  -0.38449,   0.00036
  33.50667,  -0.24589,   0.00059
  33.22648,  -0.04173,   0.00093
  32.26476,   0.05934,   0.00115
  30.11644,  -0.06064,   0.00112
  28.54970,  -0.30429,   0.00105
  27.93664,  -0.39833,   0.00117
  28.33986,  -0.44032,   0.00142
  29.13999,  -0.28699,   0.00187
  28.60838,  -0.11695,   0.00227
  28.74422,  -0.00748,   0.00246
  28.39140,  -0.06635,   0.00232
  28.23654,  -0.24245,   0.00181
  27.66834,  -0.32343,   0.00156
  27.03584,  -0.28506,   0.00148
  26.69620,  -0.25666,   0.00113
  26.68906,  -0.17664,   0.00129
  27.21416,  -0.19363,   0.00150
  27.68080,  -0.19253,   0.00179
  28.48793,  -0.21741,   0.00201
  28.77234,  -0.14506,   0.00217
  28.59208,  -0.05870,   0.00249
  27.63005,  -0.06786,   0.00225
  27.16247,  -0.21740,   0.00191
  27.88806,  -0.51346,   0.00147
  29.65686,  -0.64453,   0.00129
  31.63808,  -0.55509,   0.00140
  33.28174,  -0.39563,   0.00161
  33.38697,  -0.16363,   0.00187
  31.99798,  -0.13531,   0.00184
  30.06661,  -0.24187,   0.00163
  28.05554,  -0.48218,   0.00118
  26.57580,  -0.62840,   0.00078
  24.90868,  -0.57643,   0.00074
  24.44872,  -0.49479,   0.00069
  22.97624,  -0.47369,   0.00063
  23.48669,  -0.51890,   0.00063
  23.73466,  -0.60544,   0.00056
  23.62833,  -0.61165,   0.00049
  22.71132,  -0.54036,   0.00049
  21.47200,  -0.45956,   0.00057
  20.40542,  -0.47052,   0.00045
  19.92326,  -0.56847,   0.00051
  20.08094,  -0.71263,   0.00064
  20.19612,  -0.66672,   0.00112
  21.31649,  -0.52264,   0.00155
  22.16107,  -0.27019,   0.00193
  22.16101,  -0.12192,   0.00231
  21.81963,  -0.16195,   0.00195
  21.41756,  -0.37347,   0.00133
  21.72053,  -0.61058,   0.00068
  22.41525,  -0.66522,   0.00028
  24.07940,  -0.58886,   0.00002
  25.49674,  -0.33253,   0.00024
  26.48616,  -0.18921,   0.00054
  26.55523,  -0.20509,   0.00060
  26.55559,  -0.20565,   0.00091
  25.55093,  -0.31502,   0.00091
  24.37745,  -0.32836,   0.00093
  23.36223,  -0.24192,   0.00125
  21.78927,  -0.29547,   0.00123
  22.08027,  -0.41959,   0.00140
  23.59175,  -0.53571,   0.00164
  25.05981,  -0.50565,   0.00180
  27.04372,  -0.38293,   0.00201
  27.27492,  -0.15662,   0.00235
  26.24910,  -0.05758,   0.00244
  24.78239,  -0.19874,   0.00203
  47.80758,   0.32150,   0.00379
  48.01041,   0.22731,   0.00369
  23.21273,  -0.54344,   0.00167
  24.63879,  -0.35466,   0.00195
  25.01584,  -0.18684,   0.00229
  25.34906,  -0.11901,   0.00235
  25.40209,  -0.25125,   0.00208
  25.48793,  -0.44041,   0.00173
  26.89568,  -0.58708,   0.00132
  26.89818,  -0.51283,   0.00114
  27.12465,  -0.37722,   0.00114
  28.26147,  -0.41663,   0.00107
  27.98201,  -0.39153,   0.00145
  28.94620,  -0.41035,   0.00167
  29.41321,  -0.34982,   0.00188
  29.35520,  -0.18835,   0.00239
  27.66729,  -0.07481,   0.00245
  25.45999,  -0.08941,   0.00227
  23.22613,  -0.26282,   0.00190
  22.47275,  -0.47825,   0.00150
  23.24165,  -0.57955,   0.00125
  24.93221,  -0.49802,   0.00113
