o_zone_id,o_zone_name,d_zone_id,d_zone_name,dist_km,geometry
5,A5,107,gate7,4.817457821620033,"LINESTRING (-76.486916895 42.52129703999999, -76.432366675 42.537452159999994)"
5,A5,108,gate8,6.941477006074381,"LINESTRING (-76.486916895 42.52129703999999, -76.405091565 42.53745216)"
5,A5,109,gate9,9.118705161885531,"LINESTRING (-76.486916895 42.52129703999999, -76.377816455 42.537452159999994)"
5,A5,110,gate10,21.164345690853384,"LINESTRING (-76.486916895 42.52129703999999, -76.62329244499999 42.35974584)"
5,A5,111,gate11,20.07098882447453,"LINESTRING (-76.486916895 42.52129703999999, -76.59601733500001 42.35974584)"
5,A5,112,gate12,19.177552662742947,"LINESTRING (-76.486916895 42.52129703999999, -76.568742225 42.35974584)"
5,A5,113,gate13,18.513004439142865,"LINESTRING (-76.486916895 42.52129703999999, -76.54146711499999 42.35974584)"
5,A5,114,gate14,18.102569338750673,"LINESTRING (-76.486916895 42.52129703999999, -76.514192005 42.35974584)"
5,A5,115,gate15,17.963673833462153,"LINESTRING (-76.486916895 42.52129703999999, -76.486916895 42.35974584)"
5,A5,116,gate16,18.102569338750673,"LINESTRING (-76.486916895 42.52129703999999, -76.459641785 42.35974584)"
5,A5,117,gate17,18.513004439142865,"LINESTRING (-76.486916895 42.52129703999999, -76.432366675 42.35974584)"
5,A5,118,gate18,19.177552662742947,"LINESTRING (-76.486916895 42.52129703999999, -76.405091565 42.35974584)"
5,A5,119,gate19,20.07098882447453,"LINESTRING (-76.486916895 42.52129703999999, -76.377816455 42.35974584)"
5,A5,120,gate20,13.411753825735726,"LINESTRING (-76.486916895 42.52129703999999, -76.650567555 42.52129703999999)"
5,A5,121,gate21,13.533239837664746,"LINESTRING (-76.486916895 42.52129703999999, -76.650567555 42.50514192)"
5,A5,122,gate22,13.887976179708025,"LINESTRING (-76.486916895 42.52129703999999, -76.650567555 42.4889868)"
5,A5,123,gate23,14.458805145566842,"LINESTRING (-76.486916895 42.52129703999999, -76.650567555 42.47283168)"
5,A5,124,gate24,15.221434628063093,"LINESTRING (-76.486916895 42.52129703999999, -76.650567555 42.456676560000005)"
5,A5,125,gate25,16.148713882036176,"LINESTRING (-76.486916895 42.52129703999999, -76.650567555 42.44052144)"
5,A5,126,gate26,17.214055593184,"LINESTRING (-76.486916895 42.52129703999999, -76.650567555 42.424366320000004)"
5,A5,127,gate27,18.39348585543835,"LINESTRING (-76.486916895 42.52129703999999, -76.650567555 42.408211200000004)"
5,A5,128,gate28,19.666489159910245,"LINESTRING (-76.486916895 42.52129703999999, -76.650567555 42.39205608000001)"
5,A5,129,gate29,21.016068420964707,"LINESTRING (-76.486916895 42.52129703999999, -76.650567555 42.37590096)"
5,A5,130,gate30,11.176462051548262,"LINESTRING (-76.486916895 42.52129703999999, -76.350541345 42.52129703999999)"
5,A5,131,gate31,11.32133093934205,"LINESTRING (-76.486916895 42.52129703999999, -76.350541345 42.50514192)"
5,A5,132,gate32,11.742471180879154,"LINESTRING (-76.486916895 42.52129703999999, -76.350541345 42.4889868)"
5,A5,133,gate33,12.411792359076045,"LINESTRING (-76.486916895 42.52129703999999, -76.350541345 42.47283168)"
5,A5,134,gate34,13.291855198869126,"LINESTRING (-76.486916895 42.52129703999999, -76.350541345 42.456676560000005)"
5,A5,135,gate35,14.343922218461223,"LINESTRING (-76.486916895 42.52129703999999, -76.350541345 42.44052144)"
5,A5,136,gate36,15.533082743703451,"LINESTRING (-76.486916895 42.52129703999999, -76.350541345 42.424366320000004)"
5,A5,137,gate37,16.83030241501093,"LINESTRING (-76.486916895 42.52129703999999, -76.350541345 42.408211200000004)"
5,A5,138,gate38,18.212505708115753,"LINESTRING (-76.486916895 42.52129703999999, -76.350541345 42.39205608000001)"
5,A5,139,gate39,19.661777994050695,"LINESTRING (-76.486916895 42.52129703999999, -76.350541345 42.37590096)"
6,A6,0,A0,13.411753825735726,"LINESTRING (-76.459641785 42.52129704, -76.62329244499999 42.52129703999999)"
6,A6,1,A1,11.17646205114506,"LINESTRING (-76.459641785 42.52129704, -76.59601733500001 42.52129704)"
6,A6,2,A2,8.941169988690667,"LINESTRING (-76.459641785 42.52129704, -76.568742225 42.52129703999999)"
6,A6,3,A3,6.705877693768197,"LINESTRING (-76.459641785 42.52129704, -76.54146711499999 42.52129704)"
6,A6,4,A4,4.470585226208385,"LINESTRING (-76.459641785 42.52129704, -76.514192005 42.52129703999999)"
6,A6,5,A5,2.235292642213062,"LINESTRING (-76.459641785 42.52129704, -76.486916895 42.52129703999999)"
6,A6,6,A6,0.0,"LINESTRING (-76.459641785 42.52129704, -76.459641785 42.52129704)"
6,A6,7,A7,2.235292642213062,"LINESTRING (-76.459641785 42.52129704, -76.432366675 42.52129703999999)"
6,A6,8,A8,4.4705852252003835,"LINESTRING (-76.459641785 42.52129704, -76.405091565 42.52129704)"
6,A6,9,A9,6.705877693768197,"LINESTRING (-76.459641785 42.52129704, -76.377816455 42.52129703999999)"
6,A6,10,B0,13.533239837664746,"LINESTRING (-76.459641785 42.52129704, -76.62329244499999 42.50514192)"
6,A6,11,B1,11.32133093934205,"LINESTRING (-76.459641785 42.52129704, -76.59601733500001 42.50514192)"
6,A6,12,B2,9.120971713789718,"LINESTRING (-76.459641785 42.52129704, -76.568742225 42.50514192)"
6,A6,13,B3,6.943151836780439,"LINESTRING (-76.459641785 42.52129704, -76.54146711499999 42.50514192)"
6,A6,14,B4,4.81853039267362,"LINESTRING (-76.459641785 42.52129704, -76.514192005 42.50514192)"
6,A6,15,B5,2.867884367512075,"LINESTRING (-76.459641785 42.52129704, -76.486916895 42.50514192)"
6,A6,16,B6,1.7963673822786994,"LINESTRING (-76.459641785 42.52129704, -76.459641785 42.50514192)"
6,A6,17,B7,2.867884367512075,"LINESTRING (-76.459641785 42.52129704, -76.432366675 42.50514192)"
6,A6,18,B8,4.81853039267362,"LINESTRING (-76.459641785 42.52129704, -76.405091565 42.50514192)"
6,A6,19,B9,6.943151836780439,"LINESTRING (-76.459641785 42.52129704, -76.377816455 42.50514192)"
6,A6,20,C0,13.887976179383546,"LINESTRING (-76.459641785 42.52129704, -76.62329244499999 42.4889868)"
6,A6,21,C1,11.742471180879154,"LINESTRING (-76.459641785 42.52129704, -76.596017335 42.4889868)"
6,A6,22,C2,9.638132420989288,"LINESTRING (-76.459641785 42.52129704, -76.568742225 42.4889868)"
6,A6,23,C3,7.60919104671468,"LINESTRING (-76.459641785 42.52129704, -76.541467115 42.4889868)"
6,A6,24,C4,5.7362190104377335,"LINESTRING (-76.459641785 42.52129704, -76.514192005 42.4889868)"
6,A6,25,C5,4.2316497477809945,"LINESTRING (-76.459641785 42.52129704, -76.486916895 42.4889868)"
6,A6,26,C6,3.592734766394845,"LINESTRING (-76.459641785 42.52129704, -76.45964178499999 42.4889868)"
6,A6,27,C7,4.2316497477809945,"LINESTRING (-76.459641785 42.52129704, -76.432366675 42.4889868)"
6,A6,28,C8,5.7362190104377335,"LINESTRING (-76.459641785 42.52129704, -76.40509156499999 42.4889868)"
6,A6,29,C9,7.60919104671468,"LINESTRING (-76.459641785 42.52129704, -76.377816455 42.4889868)"
6,A6,30,D0,14.458805145566842,"LINESTRING (-76.459641785 42.52129704, -76.62329244499999 42.47283168)"
6,A6,31,D1,12.411792359439117,"LINESTRING (-76.459641785 42.52129704, -76.59601733500001 42.472831680000006)"
6,A6,32,D2,10.442649828715325,"LINESTRING (-76.459641785 42.52129704, -76.568742225 42.47283168)"
6,A6,33,D3,8.605003691325065,"LINESTRING (-76.459641785 42.52129704, -76.54146711499999 42.472831680000006)"
6,A6,34,D4,7.003145894059794,"LINESTRING (-76.459641785 42.52129704, -76.514192005 42.47283168)"
6,A6,35,D5,5.834623357030351,"LINESTRING (-76.459641785 42.52129704, -76.486916895 42.47283168)"
6,A6,36,D6,5.389102150004892,"LINESTRING (-76.459641785 42.52129704, -76.459641785 42.472831680000006)"
6,A6,37,D7,5.834623357030351,"LINESTRING (-76.459641785 42.52129704, -76.432366675 42.47283168)"
6,A6,38,D8,7.0031458947032705,"LINESTRING (-76.459641785 42.52129704, -76.405091565 42.472831680000006)"
6,A6,39,D9,8.605003690801373,"LINESTRING (-76.459641785 42.52129704, -76.377816455 42.47283168)"
6,A6,40,E0,15.221434628063093,"LINESTRING (-76.459641785 42.52129704, -76.62329244499999 42.456676560000005)"
6,A6,41,E1,13.291855198869126,"LINESTRING (-76.459641785 42.52129704, -76.59601733500001 42.456676560000005)"
6,A6,42,E2,11.474238172586286,"LINESTRING (-76.459641785 42.52129704, -76.568742225 42.456676560000005)"
6,A6,43,E3,9.83088286037008,"LINESTRING (-76.459641785 42.52129704, -76.54146711499999 42.456676560000005)"
6,A6,44,E4,8.463909663436032,"LINESTRING (-76.459641785 42.52129704, -76.514192005 42.456676560000005)"
6,A6,45,E5,7.525468167494679,"LINESTRING (-76.459641785 42.52129704, -76.486916895 42.456676560000005)"
6,A6,46,E6,7.185469533691986,"LINESTRING (-76.459641785 42.52129704, -76.459641785 42.456676560000005)"
6,A6,47,E7,7.525468167494679,"LINESTRING (-76.459641785 42.52129704, -76.432366675 42.456676560000005)"
6,A6,48,E8,8.463909663436032,"LINESTRING (-76.459641785 42.52129704, -76.405091565 42.456676560000005)"
6,A6,49,E9,9.83088286037008,"LINESTRING (-76.459641785 42.52129704, -76.377816455 42.456676560000005)"
6,A6,50,F0,16.14871388231523,"LINESTRING (-76.459641785 42.52129704, -76.62329244499999 42.44052144)"
6,A6,51,F1,14.343922218775388,"LINESTRING (-76.459641785 42.52129704, -76.59601733500001 42.44052144)"
6,A6,52,F2,12.677587118519442,"LINESTRING (-76.459641785 42.52129704, -76.568742225 42.44052144)"
6,A6,53,F3,11.21161434783012,"LINESTRING (-76.459641785 42.52129704, -76.54146711499999 42.44052144)"
6,A6,54,F4,10.034209070044117,"LINESTRING (-76.459641785 42.52129704, -76.514192005 42.44052144)"
6,A6,55,F5,9.256153836556118,"LINESTRING (-76.459641785 42.52129704, -76.486916895 42.44052144)"
6,A6,56,F6,8.981836917035825,"LINESTRING (-76.459641785 42.52129704, -76.459641785 42.44052144)"
6,A6,57,F7,9.256153836556118,"LINESTRING (-76.459641785 42.52129704, -76.432366675 42.44052144)"
6,A6,58,F8,10.034209070044117,"LINESTRING (-76.459641785 42.52129704, -76.405091565 42.44052144)"
