link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,FFTT,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,ref_volume,ref_diff,odme_volume,obs_count,upper_bound_type,obs_count_dev,preload_volume,person_volume,travel_time,speed,speed_ratio,VOC,DOC,capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,qdf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_auto,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,scenario_code,volume_before,volume_after,volume_diff,speed_before,speed_after,speed_diff,DoC_before,DoC_after,Doc_diff,P_before,P_after,P_diff,notes
758,bpr,573,572,2.000000,0.101440,0.063045,0.094568,-1,0,,network_wide,-1,0,-1,-1,5,,,0600_1800,287.808,-1.000,0.000,,,,,0.000,287.808,0.095,40.000,1.000,0.010,0.010,1200.000,0.000,1.744,0.006,0.083,2.000,11.992,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,40.000,34.000,18.145,0.454,18.145,0.454,0.000,0.000,"LINESTRING (-76.4874670 42.4416390, -76.4874306 42.4408514, -76.4874250 42.4407260)",287.808,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,38.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,,287.808,287.808,0.000,40.000,40.000,0.000,0.010,0.010,0.000,0.000,0.000,0.000,period-based
759,bpr,574,301,2.000000,0.114570,0.071206,0.106809,-1,0,,network_wide,-1,0,-1,-1,5,,,0600_1800,5.285,-1.000,0.000,,,,,0.000,5.285,0.107,40.000,1.000,0.000,0.000,1200.000,0.000,0.037,0.007,0.083,2.000,0.220,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,40.000,34.000,0.376,0.009,0.376,0.009,0.000,0.000,"LINESTRING (-76.4982644 42.4281284, -76.4981539 42.4281232, -76.4980480 42.4281190, -76.4975710 42.4283010, -76.4970198 42.4285412)",5.285,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,,5.285,5.285,0.000,40.000,40.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
760,bpr,301,574,2.000000,0.114570,0.071206,0.106809,-1,0,,network_wide,-1,0,-1,-1,5,,,0600_1800,3.983,-1.000,0.000,,,,,0.000,3.983,0.107,40.000,1.000,0.000,0.000,1200.000,0.000,0.006,0.002,0.083,2.000,0.166,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,40.000,34.000,0.284,0.007,0.284,0.007,0.000,0.000,"LINESTRING (-76.4970198 42.4285412, -76.4975710 42.4283010, -76.4980480 42.4281190, -76.4981539 42.4281232, -76.4982644 42.4281284)",3.983,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,,3.983,3.983,0.000,40.000,40.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
761,bpr,301,164,2.000000,0.162980,0.101293,0.151939,-1,0,,network_wide,-1,0,-1,-1,5,,,0600_1800,5.285,-1.000,0.000,,,,,0.000,5.285,0.152,40.000,1.000,0.000,0.000,1200.000,0.000,0.000,0.000,0.083,2.000,0.220,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,40.000,34.000,0.535,0.013,0.535,0.013,0.000,0.000,"LINESTRING (-76.4970198 42.4285412, -76.4962875 42.4288501, -76.4952694 42.4292277)",5.285,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,,5.285,5.285,0.000,40.000,40.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
762,bpr,164,301,2.000000,0.162980,0.101293,0.151939,-1,0,,network_wide,-1,0,-1,-1,5,,,0600_1800,3.983,-1.000,0.000,,,,,0.000,3.983,0.152,40.000,1.000,0.000,0.000,1200.000,0.000,0.000,0.000,0.083,2.000,0.166,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,40.000,34.000,0.403,0.010,0.403,0.010,0.000,0.000,"LINESTRING (-76.4952694 42.4292277, -76.4962875 42.4288501, -76.4970198 42.4285412)",3.983,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,,3.983,3.983,0.000,40.000,40.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
763,bpr,164,390,2.000000,0.355230,0.220777,0.331165,-1,0,,network_wide,-1,0,-1,-1,5,,,0600_1800,5.285,-1.000,0.000,,,,,0.000,5.285,0.331,40.000,1.000,0.000,0.000,1200.000,0.000,0.011,0.002,0.083,2.000,0.220,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,40.000,34.000,1.167,0.029,1.167,0.029,0.000,0.000,"LINESTRING (-76.4952694 42.4292277, -76.4947014 42.4294377, -76.4945855 42.4294686, -76.4944625 42.4294943, -76.4942905 42.4295146, -76.4940118 42.4295320, -76.4937125 42.4295421, -76.4925250 42.4295750, -76.4922765 42.4295717, -76.4920880 42.4295390, -76.4919490 42.4295000, -76.4918920 42.4294740, -76.4915090 42.4292720, -76.4911920 42.4291410)",5.285,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,,5.285,5.285,0.000,40.000,40.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
764,bpr,390,164,2.000000,0.355230,0.220777,0.331165,-1,0,,network_wide,-1,0,-1,-1,5,,,0600_1800,3.983,-1.000,0.000,,,,,0.000,3.983,0.331,40.000,1.000,0.000,0.000,1200.000,0.000,0.000,0.000,0.083,2.000,0.166,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,40.000,34.000,0.879,0.022,0.879,0.022,0.000,0.000,"LINESTRING (-76.4911920 42.4291410, -76.4915090 42.4292720, -76.4918920 42.4294740, -76.4919490 42.4295000, -76.4920880 42.4295390, -76.4922765 42.4295717, -76.4925250 42.4295750, -76.4937125 42.4295421, -76.4940118 42.4295320, -76.4942905 42.4295146, -76.4944625 42.4294943, -76.4945855 42.4294686, -76.4947014 42.4294377, -76.4952694 42.4292277)",3.983,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,,3.983,3.983,0.000,40.000,40.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
765,bpr,575,255,2.000000,0.102740,0.063853,0.095780,-1,0,,network_wide,-1,0,-1,-1,5,,,0600_1800,333.957,-1.000,0.000,,,,,0.000,333.957,0.096,40.000,1.000,0.012,0.012,1200.000,0.000,1.209,0.004,0.083,2.000,13.915,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,40.000,34.000,21.324,0.533,21.324,0.533,0.000,0.000,"LINESTRING (-76.4994910 42.4483680, -76.4996156 42.4483660, -76.4997350 42.4483640, -76.5006265 42.4483465, -76.5007395 42.4483390)",333.957,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,38.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,,333.957,333.957,0.000,40.000,40.000,0.000,0.012,0.012,0.000,0.000,0.000,0.000,period-based
766,bpr,255,575,2.000000,0.102740,0.063853,0.095780,-1,0,,network_wide,-1,0,-1,-1,5,,,0600_1800,293.808,-1.000,0.000,,,,,0.000,293.808,0.096,40.000,1.000,0.010,0.010,1200.000,0.000,2.011,0.007,0.083,2.000,12.242,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,40.000,34.000,18.761,0.469,18.761,0.469,0.000,0.000,"LINESTRING (-76.5007395 42.4483390, -76.5006265 42.4483465, -76.4997350 42.4483640, -76.4996156 42.4483660, -76.4994910 42.4483680)",293.808,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,38.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,,293.808,293.808,0.000,40.000,40.000,0.000,0.010,0.010,0.000,0.000,0.000,0.000,period-based
773,bpr,581,582,1.000000,1.275330,0.792623,1.585245,-1,0,,network_wide,-1,0,-1,-1,6,,,0600_1800,0.304,-1.000,0.000,,,,,0.000,0.304,1.585,30.000,1.000,0.000,0.000,1000.000,0.000,0.000,0.000,0.083,1.000,0.025,0.955,1.142,0.000,0.000,30.000,25.500,0.400,4.000,30.000,25.500,0.241,0.008,0.241,0.008,0.000,0.000,"LINESTRING (-76.5537050 42.4908090, -76.5512176 42.4912983, -76.5503400 42.4914710, -76.5495300 42.4915950, -76.5494530 42.4916000, -76.5457310 42.4920830, -76.5454530 42.4921230, -76.5452170 42.4921750, -76.5449900 42.4922460, -76.5448440 42.4923020, -76.5447490 42.4923488, -76.5445150 42.4924640, -76.5444230 42.4924970, -76.5442880 42.4925390, -76.5441490 42.4925680, -76.5440060 42.4925880, -76.5439180 42.4925940, -76.5426327 42.4926309, -76.5415850 42.4926610, -76.5415118 42.4926580, -76.5414880 42.4926570, -76.5413830 42.4926460, -76.5412680 42.4926250, -76.5411560 42.4925950, -76.5410490 42.4925560, -76.5409480 42.4925080, -76.5408540 42.4924550, -76.5407240 42.4923570, -76.5396680 42.4912640, -76.5395390 42.4910990)",0.304,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,,0.304,0.304,0.000,30.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
774,bpr,582,581,1.000000,1.275330,0.792623,1.585245,-1,0,,network_wide,-1,0,-1,-1,6,,,0600_1800,0.174,-1.000,0.000,,,,,0.000,0.174,1.585,30.000,1.000,0.000,0.000,1000.000,0.000,0.000,0.000,0.083,1.000,0.015,0.955,1.142,0.000,0.000,30.000,25.500,0.400,4.000,30.000,25.500,0.138,0.005,0.138,0.005,0.000,0.000,"LINESTRING (-76.5395390 42.4910990, -76.5396680 42.4912640, -76.5407240 42.4923570, -76.5408540 42.4924550, -76.5409480 42.4925080, -76.5410490 42.4925560, -76.5411560 42.4925950, -76.5412680 42.4926250, -76.5413830 42.4926460, -76.5414880 42.4926570, -76.5415118 42.4926580, -76.5415850 42.4926610, -76.5426327 42.4926309, -76.5439180 42.4925940, -76.5440060 42.4925880, -76.5441490 42.4925680, -76.5442880 42.4925390, -76.5444230 42.4924970, -76.5445150 42.4924640, -76.5447490 42.4923488, -76.5448440 42.4923020, -76.5449900 42.4922460, -76.5452170 42.4921750, -76.5454530 42.4921230, -76.5457310 42.4920830, -76.5494530 42.4916000, -76.5495300 42.4915950, -76.5503400 42.4914710, -76.5512176 42.4912983, -76.5537050 42.4908090)",0.174,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,,0.174,0.174,0.000,30.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
815,bpr,611,306,1.000000,0.038370,0.023847,0.047694,-1,0,,network_wide,-1,0,-1,-1,6,,,0600_1800,246.909,-1.000,0.000,,,,,0.000,246.909,0.048,30.000,1.000,0.021,0.021,1000.000,0.000,9.124,0.037,0.083,1.000,20.576,0.955,1.142,0.000,0.000,30.000,25.500,0.400,4.000,30.000,25.500,5.888,0.196,5.888,0.196,0.000,0.000,"LINESTRING (-76.4868460 42.4592940, -76.4868410 42.4593530, -76.4868180 42.4594610, -76.4867860 42.4595250, -76.4867250 42.4596240)",246.909,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,28.500,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,,246.909,246.909,0.000,30.000,30.000,0.000,0.021,0.021,0.000,0.000,0.000,0.000,period-based
816,bpr,306,611,1.000000,0.038370,0.023847,0.047694,-1,0,,network_wide,-1,0,-1,-1,6,,,0600_1800,275.869,-1.000,0.000,,,,,0.000,275.869,0.048,30.000,1.000,0.023,0.023,1000.000,0.000,8.457,0.031,0.083,1.000,22.989,0.955,1.142,0.000,0.000,30.000,25.500,0.400,4.000,30.000,25.500,6.579,0.219,6.579,0.219,0.000,0.000,"LINESTRING (-76.4867250 42.4596240, -76.4867860 42.4595250, -76.4868180 42.4594610, -76.4868410 42.4593530, -76.4868460 42.4592940)",275.869,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,28.500,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,,275.869,275.869,0.000,30.000,30.000,0.000,0.023,0.023,0.000,0.000,0.000,0.000,period-based
841,bpr,630,631,1.000000,0.187970,0.116824,0.146030,-1,0,,network_wide,-1,0,-1,-1,5,,,0600_1800,309.110,-1.000,0.000,,,,,0.000,309.110,0.146,48.000,1.000,0.021,0.021,1200.000,0.000,7.806,0.025,0.083,1.000,25.759,0.955,1.142,0.000,0.000,48.000,40.800,0.400,4.000,48.000,40.800,36.112,0.752,36.112,0.752,0.000,0.000,"LINESTRING (-76.4696852 42.4453111, -76.4696408 42.4449751, -76.4696201 42.4448778, -76.4695813 42.4447910, -76.4695207 42.4447088, -76.4694585 42.4446510, -76.4690782 42.4443662, -76.4689569 42.4442698, -76.4688682 42.4441803, -76.4688072 42.4440959, -76.4687663 42.4440104, -76.4687364 42.4439337, -76.4687081 42.4438481)",309.110,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,45.600,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,,309.110,309.110,0.000,48.000,48.000,0.000,0.021,0.021,0.000,0.000,0.000,0.000,period-based
842,bpr,631,630,1.000000,0.187970,0.116824,0.146030,-1,0,,network_wide,-1,0,-1,-1,5,,,0600_1800,319.180,-1.000,0.000,,,,,0.000,319.180,0.146,48.000,1.000,0.022,0.022,1200.000,0.000,8.758,0.027,0.083,1.000,26.598,0.955,1.142,0.000,0.000,48.000,40.800,0.400,4.000,48.000,40.800,37.288,0.777,37.288,0.777,0.000,0.000,"LINESTRING (-76.4687081 42.4438481, -76.4687364 42.4439337, -76.4687663 42.4440104, -76.4688072 42.4440959, -76.4688682 42.4441803, -76.4689569 42.4442698, -76.4690782 42.4443662, -76.4694585 42.4446510, -76.4695207 42.4447088, -76.4695813 42.4447910, -76.4696201 42.4448778, -76.4696408 42.4449751, -76.4696852 42.4453111)",319.180,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,45.600,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,,319.180,319.180,0.000,48.000,48.000,0.000,0.022,0.022,0.000,0.000,0.000,0.000,period-based
843,bpr,632,633,1.000000,0.250200,0.155500,0.311001,-1,0,,network_wide,-1,0,-1,-1,6,,,0600_1800,133.357,-1.000,0.000,,,,,0.000,133.357,0.311,30.000,1.000,0.011,0.011,1000.000,0.000,0.000,0.000,0.083,1.000,11.113,0.955,1.142,0.000,0.000,30.000,25.500,0.400,4.000,30.000,25.500,20.737,0.691,20.737,0.691,0.000,0.000,"LINESTRING (-76.4839116 42.4064742, -76.4840081 42.4064682, -76.4841262 42.4064781, -76.4842241 42.4064964, -76.4843479 42.4065494, -76.4844499 42.4066200, -76.4850794 42.4071130, -76.4851389 42.4071891, -76.4851826 42.4072579, -76.4852149 42.4073440, -76.4852206 42.4074059, -76.4852333 42.4074869, -76.4852156 42.4075568, -76.4850885 42.4082125)",133.357,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,28.500,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,,133.357,133.357,0.000,30.000,30.000,0.000,0.011,0.011,0.000,0.000,0.000,0.000,period-based
844,bpr,633,632,1.000000,0.250200,0.155500,0.311001,-1,0,,network_wide,-1,0,-1,-1,6,,,0600_1800,140.000,-1.000,0.000,,,,,0.000,140.000,0.311,30.000,1.000,0.012,0.012,1000.000,0.000,6.078,0.043,0.083,1.000,11.667,0.955,1.142,0.000,0.000,30.000,25.500,0.400,4.000,30.000,25.500,21.770,0.726,21.770,0.726,0.000,0.000,"LINESTRING (-76.4850885 42.4082125, -76.4852156 42.4075568, -76.4852333 42.4074869, -76.4852206 42.4074059, -76.4852149 42.4073440, -76.4851826 42.4072579, -76.4851389 42.4071891, -76.4850794 42.4071130, -76.4844499 42.4066200, -76.4843479 42.4065494, -76.4842241 42.4064964, -76.4841262 42.4064781, -76.4840081 42.4064682, -76.4839116 42.4064742)",140.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,28.500,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,,140.000,140.000,0.000,30.000,30.000,0.000,0.012,0.012,0.000,0.000,0.000,0.000,period-based
845,bpr,634,84,3.000000,0.026970,0.016762,0.012571,-1,0,,network_wide,-1,0,-1,-1,3,,,0600_1800,114.484,-1.000,0.000,,,,,0.000,114.484,0.013,80.000,1.000,0.002,0.002,1800.000,0.000,0.025,0.000,0.083,3.000,3.180,0.955,1.142,0.000,0.000,80.000,68.000,0.400,4.000,80.000,68.000,1.919,0.024,1.919,0.024,0.000,0.000,"LINESTRING (-76.5004440 42.4625438, -76.5004360 42.4623010)",114.484,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,75.999,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,,114.484,114.484,0.000,80.000,80.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,period-based
846,bpr,84,634,3.000000,0.026970,0.016762,0.012571,-1,0,,network_wide,-1,0,-1,-1,3,,,0600_1800,60.924,-1.000,0.000,,,,,0.000,60.924,0.013,80.000,1.000,0.001,0.001,1800.000,0.000,0.000,0.000,0.083,3.000,1.692,0.955,1.142,0.000,0.000,80.000,68.000,0.400,4.000,80.000,68.000,1.021,0.013,1.021,0.013,0.000,0.000,"LINESTRING (-76.5004360 42.4623010, -76.5004440 42.4625438)",60.924,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,76.002,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,,60.924,60.924,0.000,80.000,80.000,0.000,0.001,0.001,0.000,0.000,0.000,0.000,period-based
851,bpr,639,640,1.000000,0.187600,0.116594,0.087446,-1,0,,network_wide,-1,0,-1,-1,3,,,0600_1800,114.484,-1.000,0.000,,,,,0.000,114.484,0.087,80.000,1.000,0.005,0.005,1800.000,0.000,1.610,0.014,0.083,1.000,9.540,0.955,1.142,0.000,0.000,80.000,68.000,0.400,4.000,80.000,68.000,13.348,0.167,13.348,0.167,0.000,0.000,"LINESTRING (-76.4990239 42.4639580, -76.4991279 42.4639345, -76.4992200 42.4638880, -76.4992730 42.4638510, -76.4993140 42.4638050, -76.4993420 42.4637510, -76.4993620 42.4636880, -76.4993800 42.4636020, -76.4993850 42.4634440, -76.4993960 42.4633770, -76.4994160 42.4633090, -76.4994514 42.4632325, -76.4994952 42.4631572, -76.4995520 42.4630730, -76.4996060 42.4630140, -76.4996730 42.4629585, -76.4997622 42.4628983, -76.4998538 42.4628455, -76.4999662 42.4627986, -76.5001394 42.4627481, -76.5002667 42.4627108)",114.484,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,76.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,,114.484,114.484,0.000,80.000,80.000,0.000,0.005,0.005,0.000,0.000,0.000,0.000,period-based
852,bpr,640,639,1.000000,0.187600,0.116594,0.087446,-1,0,,network_wide,-1,0,-1,-1,3,,,0600_1800,60.924,-1.000,0.000,,,,,0.000,60.924,0.087,80.000,1.000,0.003,0.003,1800.000,0.000,0.774,0.013,0.083,1.000,5.077,0.955,1.142,0.000,0.000,80.000,68.000,0.400,4.000,80.000,68.000,7.103,0.089,7.103,0.089,0.000,0.000,"LINESTRING (-76.5002667 42.4627108, -76.5001394 42.4627481, -76.4999662 42.4627986, -76.4998538 42.4628455, -76.4997622 42.4628983, -76.4996730 42.4629585, -76.4996060 42.4630140, -76.4995520 42.4630730, -76.4994952 42.4631572, -76.4994514 42.4632325, -76.4994160 42.4633090, -76.4993960 42.4633770, -76.4993850 42.4634440, -76.4993800 42.4636020, -76.4993620 42.4636880, -76.4993420 42.4637510, -76.4993140 42.4638050, -76.4992730 42.4638510, -76.4992200 42.4638880, -76.4991279 42.4639345, -76.4990239 42.4639580)",60.924,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,76.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,,60.924,60.924,0.000,80.000,80.000,0.000,0.003,0.003,0.000,0.000,0.000,0.000,period-based
